,Datetime,Text,LikeCount,RetweetCount,ReplyCount
133,2022-01-15 09:36:46+00:00,"Please be aware of a current scam targeting wallets at the moment

You may randomly get sent a large quantity of #Minereum Polygon MNEP

DO NOT INTERACT or ""UPGRADE"" THESE TOKENS

This will potentially drain your wallet!!

Stay vigilante #NFTCommunity
🧙‍♂️🔥⚡️",24,11,1
134,2022-01-15 07:56:39+00:00,"SCAM ALERT⚠️

You have $4500 worth of Minereum in your trust wallet. $MNEB

Open trust wallet and search for it.
It's an Airdrop
But.....

DONT TRY TO SELL
DONT TRY TO SEND..

It is called Dusting Scam. They'll steal your money and yet your transaction won't be executed.
BeWare",37,11,13
135,2022-01-15 05:23:00+00:00,"🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁

🚨DO NOT SWAP&amp;TRADE, ACCESS WEB🚨
 $MNEP (Token Minereum Polygon) is SCAM.
if you get, DO NOT THESE ACTION. 

🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁🔁 https://t.co/p11PMxMEJR",9,4,0
136,2022-01-15 04:01:20+00:00,"Minereum Polygonが
メタマスクに入っていたけど、
airdropだったかな？🤔",0,0,2
137,2022-01-15 00:10:24+00:00,"Info minereum BSC...
@Godink17 @rainduit @Mukhamadsuryad3",0,0,0
138,2022-01-14 22:23:52+00:00,@deTEfabulaNar_ @TheDaoMaker Dandik dundik scam projeler var cüzdanda minereum gibi onların piyasa değeri 10k dolar falan yapio acaba onlar sayılır mi :D,0,0,1
139,2022-01-14 20:03:34+00:00,"Anyone got or have MINEREUM BSC ? If so what are you opinions? Buy more, swap, hodl or sell? https://t.co/52gw4fWaQi",5,1,2
140,2022-01-14 16:51:52+00:00,"如果你钱包里面多出了一个 $Minereum 
不管是在bsc还是polygon上的，都是骗局，不要进行下一步操作",0,0,2
141,2022-01-14 12:17:36+00:00,"@KumpirMafyas @ndxfi @0xEmoXi Başkan mneb minereum bsc hotbit de listeli, projeye herkes Scam diyor. Hotbit de de tahtası bir garip sence bu proje Scam mı. Teşekkürler",0,0,1
142,2022-01-14 05:52:08+00:00,nagpakita kana naman minereum ka bwiset ka haha https://t.co/1BS5WmyPbq,0,0,2
143,2022-01-14 03:11:44+00:00,@JoeDuff33 $Minereum??,0,0,1
144,2022-01-14 02:57:02+00:00,"Some free sign ups have net upto $440,000. Can't hurt to try them out and tell your friends.  
Airdrop total values:
Decred-airdrop become $32,000
Bitcoincash become $4,300
Oyster become $11,000
Minereum become $440,000 
All given away for free!!! 

Check the comments for a link!",0,0,1
145,2022-01-13 23:16:41+00:00,"@MarkNFT With a name like Minereum, I should have expected

Ty",2,0,0
146,2022-01-13 23:13:06+00:00,"Just found an old BSC wallet with like, £4k worth of something called 'Minereum' airdropped to it

Wtf is it and can I sell it",0,0,2
147,2022-01-13 21:34:18+00:00,#minereum pls I need help can someone really sell minereum coin,1,0,0
148,2022-01-13 21:21:20+00:00,"@LayahHeilpern @exodus_io i got a airdrop in Minereum BSC, but  cant swap it, any info about the coin",2,1,5
149,2022-01-13 16:48:32+00:00,Minereum BSC,1,0,1
150,2022-01-13 11:18:03+00:00,"@danang_kus @sbyfess Nek scam sih ora,iku token iso didol nang website minereum,bahan gawe mining",0,0,1
151,2022-01-13 07:59:24+00:00,@MTaghiyam @hamidkha123 روز بخیر، Minereum پروژه ما یک کلاهبرداری نیست، ما یک پروژه قوی داریم با مرکز مشتری Minereum برای مبادله خود از توکن BSC +19735207878 تماس بگیرید، همچنین می توانید در Whatsapp (+19735207878) تماس بگیرید. بابت انتخاب MINEREUM از شما متشکریم,0,0,0
152,2022-01-13 07:05:41+00:00,"@minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ Sir, some percent of the people you have given free minereum coin should be given free withdrawal.  If you don't do this then no one will ask for your coins.  Wouldn't make a good hype.  That's why it is requested from you that whatever you have given free to the people, some.",5,0,4
153,2022-01-13 04:09:42+00:00,how to with withdraw minereum bsc on trust wallet https://t.co/ZVw7oZTQgt,0,0,0
154,2022-01-13 04:06:48+00:00,how to with withdraw minereum bsc on trust wallet https://t.co/yFSaeZ7SaK,0,0,0
155,2022-01-13 02:22:51+00:00,"@CoinbaseSupport Por qué tengo ese problema de minereum bsc, xrp, etc https://t.co/6iArVealgC",0,0,5
156,2022-01-12 22:08:03+00:00,@0xFunda سلام اقا رضا اين minereum كلاهبرداريه ؟,0,0,2
157,2022-01-12 15:12:59+00:00,@DannyCrypt bro is this coin valid minereum,0,0,0
158,2022-01-12 13:50:00+00:00,@hamidkha123 سلام حمید جان این minereum یه کم اطلاعات میدی به ما بدونیم چیه؟,0,0,1
159,2022-01-12 06:20:30+00:00,So how real is #minereum #trustwallet I received this #cryptocurrecy awhile back and saw that it went up a lot in price. #BNB,0,0,6
160,2022-01-12 06:09:29+00:00,how to withdraw minereum bsc from trust wallet https://t.co/IXrGlbeall,1,0,1
161,2022-01-12 06:09:17+00:00,how to withdraw minereum bsc from trust wallet https://t.co/hji4FHtUoe,3,0,3
162,2022-01-12 01:22:33+00:00,"@minereumtoken @BinanceChain @0xPolygon @ethereum @coinkit_ I received 150,000 minereum and im wondering it its legit.......Is it tradable and whats the futre for this please....thanks",1,0,5
163,2022-01-11 19:59:08+00:00,Can someone tell me what is Minereum BSC I get It on my trustwallet 150.000 that is 4500 euro I get it for free 🙄😆,1,0,15
164,2022-01-11 17:38:55+00:00,@TrustWalletWhy can’t I remove the Minereum ?,0,0,1
165,2022-01-11 11:23:38+00:00,How to buy Minereum BSC Token on Trust Wallet – Pancakeswap https://t.co/7MeVd3KxAx,0,0,0
166,2022-01-11 03:08:32+00:00,"@minereumtoken @coinkit_ VERY IMPORTANT: Do not sell, send, or transfer your Minereum if you plan on including your DeFi in your taxes. Remember: only taxable events qualify for capital gains. Holding is = no taxes.  My advice is to forget about it and hide it from sight.  READ: https://t.co/ONl4U2q9bs",0,0,0
167,2022-01-11 02:00:26+00:00,@ValidatorEth @scupytrooples @sniko_ I remember one with minereum or something,3,0,2
168,2022-01-10 21:52:07+00:00,Anyone know if you can trade Minereum MNE for any other coins? Hotbit has it listed but not sure if it can be swapped or traded.. or is it just for mining,0,0,3
169,2022-01-10 20:12:14+00:00,"@ItachiU99145272 @Minereum_Sup @minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ On there smart contact they make sure that everyone who setup their contract will get 150,000MNEB.

Pure Scam !!!",1,0,3
170,2022-01-10 20:09:13+00:00,"@fabricehty @Minereum_Sup @minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ That's right.
I can't sell my MNEB either. And as soon as I deposit bnb to my wallet, it also differs immediately.",2,0,3
171,2022-01-10 19:15:00+00:00,@9x9x9eth @VitalikButerin Minereum?,1,0,2
172,2022-01-10 11:14:15+00:00,@knemaw Ntar kek minereum wkwk,0,0,2
173,2022-01-10 11:10:24+00:00,@Minereum_Sup @wirosabun @allvocado_ sabodo teuing ah lieur,0,0,2
174,2022-01-10 10:51:59+00:00,"@CoinbaseWallet minereum bsc and other shit coins showing up in the wallet, probably very easy for hackers to get in, check that out pls!",0,0,3
175,2022-01-10 10:09:18+00:00,@Minereum_Sup @wirosabun @allvocado_ kamu scam ya? kalo gak scam aku kaya mendadak loh 🤭,0,0,1
176,2022-01-10 08:53:37+00:00,"@oishiiiz69 เข้า trust wallet =&gt; search Minereum BSC 
กดเปิดรับเหรียญ =&gt; กดออก เพื่อ refresh ดูยอดค่ะ",1,0,8
177,2022-01-10 08:21:42+00:00,@Minereum_Sup @minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ Thief... Assistant kill you there.,0,0,0
178,2022-01-10 07:59:03+00:00,"รวยทิพย์ไปปก่อนหนึ่ง
กดรับ  minereum bsc กัน https://t.co/owCuklpGU5",0,0,3
179,2022-01-10 07:38:58+00:00,"รับมาเต็มๆเงินฟรี ใช่ได้ไม่ได้อีกเรื่องนึง 555555
มารับเหรียญฟรีกันเร็ว 
150000 เหรียญ วิธีรับเหรียญทำตามนี้เลยคะ

Open trust wallet
Search : Minereum BSC 
กดเปิดรับเหรียญ
กดออก
Refresh

ลองดูยอด https://t.co/QdvI3fRibv",43,24,9
180,2022-01-10 01:31:45+00:00,@Airdrop_hunnter who wants to buy my Minereum?,0,0,2
181,2022-01-10 01:24:06+00:00,@Airdrop_hunnter How will i be able to sell the Minereum?,0,0,2
182,2022-01-09 13:07:49+00:00,@TheMoonCarl Minereum,0,0,1
183,2022-01-09 08:13:12+00:00,Minereum ini apasi anj https://t.co/zEEOkNmHp3,0,0,2
184,2022-01-08 19:51:46+00:00,@Airdrop_hunnter How can one swap this minereum BSC coin,0,0,2
185,2022-01-08 18:02:34+00:00,"@Airdrop_hunnter Minereum Bsc Airdrop Rewards total: 150,000 MNEB for completing Tasks

Join Airdrop Link👉: https://t.co/6jNNBlzjsq

Referrals: 150,000 MNEB 
✅INSTAN WITHDRAWALS✅ https://t.co/Qec4xQffND",0,0,0
186,2022-01-08 17:41:21+00:00,@Mrbankstips Do you know about $MNEB? Minereum BSC,1,0,1
187,2022-01-08 17:34:30+00:00,@crypto_phi_ You're welcome. Do you know about Minereum BSC (MNEB) swap,1,0,3
188,2022-01-08 16:25:58+00:00,"@Thyjiktung @meta_original DO YOU NEED TO SWAP YOUR MINEREUM in trust wallet ?

Here’s the easy solution . Log on to their URL site and swap .

https://t.co/sWXqxAgxe0

If you have issues ; call or chat (WhatsApp) ☎️+1(337) 245-2830",0,0,0
189,2022-01-08 16:02:51+00:00,"Minereum Hits Market Cap of $632,264.96 (MNE) 
https://t.co/x7CuVhz7s4",0,0,0
190,2022-01-08 12:21:02+00:00,"Minereum Bsc Airdrop Rewards total: 150,000 MNEB for completing Tasks

Join Airdrop LinkRight pointing backhand index: https://t.co/nNUb2qAPs5

Referrals: 150,000 MNEB 
White heavy check markINSTAN WITHDRAWALSWhite heavy check mark",0,0,0
191,2022-01-08 06:54:33+00:00,@kingDavid2410 Minereum,0,0,0
192,2022-01-08 04:45:39+00:00,@Ddngnrdnwhyd @allvocado_ Minereum pasti scam ya bang ?,0,0,3
193,2022-01-08 03:31:30+00:00,I just got dusted this coin. I’m not going to transact with it but I was curious if anyone else got this? #minereum #crypto #dust #dustattack https://t.co/vLL3sqwxMz,2,1,1
194,2022-01-07 19:42:28+00:00,@Airdrop_hunnter going to the moon with minereum year 2022,0,0,1
195,2022-01-07 10:38:30+00:00,@Airdrop_hunnter This is genesis airdrop. Those tokens can be used to upgrade to mining contract. Genesis address can not be sold on exchanges. Only on minereum marketplace. Also not for this price. Check out yourself at minereum website,0,0,1
196,2022-01-07 10:35:06+00:00,"LAND PRE-SALE
The Minereum World will consist of a finite number of land plots, these plots are NFTs and once minted by the users, they can be traded on open markets like https://t.co/H4Rxhs1k1I.

https://t.co/TrlhvpqCvp",1,0,0
197,2022-01-07 08:51:00+00:00,"🎉 You've received 150,000 MNEB Token for completing airdrop tasks.
And 150,000 MNEB from referral system.

🎉Please check our wallet🎉

Contract Address: 0xD22202d23fE7dE9E3DbE11a2a88F42f4CB9507cf

Name : Minereum BSC 
Symbol: ( MNEB )
Decimal: 18
 https://t.co/ZBJ02cju7g",0,0,0
198,2022-01-07 07:30:35+00:00,@minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ Minereum is a pure scam... People should not link their wallet with this scam coin...,2,0,1
199,2022-01-07 05:45:34+00:00,"@MrHumbl43958205
Pls teach me how to withdraw minereum BSC from my Trustwallet",0,1,2
200,2022-01-07 05:44:12+00:00,@ExpasshunterID @GAHunterFess Itu yang minereum bisa di witdraw/swap  ga kak,0,0,1
201,2022-01-07 05:36:03+00:00,"I am receiving minereum (MNEB) token all friends complete the task and get 150,000 (MNEB) token https://t.co/c9GMALagOG",0,0,2
202,2022-01-07 03:08:23+00:00,@Airdrop_hunnter Follow me and I'll give 150000 minereum to one person. 😂 😂 😂 To those who don't know this token is a scam and doesn't value shit.,0,0,0
203,2022-01-07 01:16:44+00:00,@Airdrop_hunnter Minereum @PrasannaMass001 @Chellap007 @Robinhood__love,0,0,0
204,2022-01-07 00:59:56+00:00,@Airdrop_hunnter this minereum is a fucking scam lol better get a cheap #NFTs on #BSC https://t.co/HdVNS1rFXw,1,0,1
205,2022-01-07 00:05:30+00:00,@adepetically @hbp143 @Airdrop_hunnter Search minereum among all coins u will find it but real task is its withdrawal🤣🤣 give a try and replye if u suceeded,0,0,1
206,2022-01-06 23:26:48+00:00,"@Airdrop_hunnter @ElvisDicezz 
@ianoftheeast 
@Fine_Daddy1 
#Minereum",1,0,0
207,2022-01-06 20:02:04+00:00,@Airdrop_hunnter It's a scam. Minereum is In all trust wallet.,2,0,2
208,2022-01-06 17:53:26+00:00,@Airdrop_hunnter Minereum,0,0,0
209,2022-01-06 17:20:06+00:00,Just got another Air drop of Minereum BSC coins on trust wallet now. #cryptocurrency https://t.co/rFENTZDexr,4,0,13
210,2022-01-06 17:02:21+00:00,@Airdrop_hunnter For sure its scam. I received 64k minereum on Eth wallet that i need to spend almost 1 eth to send or sell it,0,0,2
211,2022-01-06 16:24:17+00:00,"@Airdrop_hunnter @YobitExchange @105kissfmmedan @A_ChristyJKT48 

Minereum",0,0,0
212,2022-01-06 14:56:26+00:00,"I’ve about 200 million in my trust wallet acc, thus minereum BSC but I can’t withdraw wow",131,38,28
213,2022-01-05 20:27:21+00:00,@jumpyknight Minereum,0,0,2
214,2022-01-05 19:55:47+00:00,"@CoinMarketCap 

Minereum BSC'yi ne zaman kaldırmayı düşünüyorsunuz??

Scam proje ve logosu mevcut insanlar gerçek sanıp satsa cüzdanları sıfırlanacak. 

Bu kadar umursamaz olunur mu??",1,0,0
215,2022-01-05 16:22:58+00:00,"@araskargo_31 @hodlerr0 contact Minereum customer center for your swap from Erc20/BSC token  +19735207878, you can also reach on Whatsapp ( +19735207878 ). THANK YOU FOR CHOOSING MINEREUM",1,1,0
216,2022-01-05 16:21:20+00:00,"@maryballs04 @cryptocomcs @cryptocom contact Minereum customer center for your swap from Erc20/BSC token  +19735207878, you can also reach on Whatsapp ( +19735207878 ). THANK YOU FOR CHOOSING MINEREUM",1,0,0
217,2022-01-05 12:29:24+00:00,@hodlerr0 Minereum bsc diye bi coin var 70bin tllik AirDrop yollamış scam olabilir mi bu coin hotbitte felan listeli,0,0,2
218,2022-01-05 05:06:37+00:00,@CoinEmre5 Minereum bsc,1,0,1
219,2022-01-05 02:28:59+00:00,#minereum satmanın bir yolu yok mu ya bi araba parası var nerdeyse 🤣,0,0,0
220,2022-01-05 00:51:32+00:00,@cryptocom  can I trade my minereum coin here?,0,0,3
221,2022-01-04 02:52:14+00:00,"@neuss321 @TrustWallet Also, I hope u realize Minereum BSC is a total scam. Contract doesn’t let you sell and they ask for BNB to unlock your wallet but they don’t actually unlock. Not even worth keeping in your portfolio/wallet.",0,0,5
222,2022-01-04 01:42:42+00:00,@minereumtoken Can I sell minereum bsc token,0,0,5
223,2022-01-03 20:59:31+00:00,"@ATHena_DeFi @shibadogemong Cute, i love cute crypto they do better with holding value. +$4k thanks to a free air drop of minereum bsc. Talk about ringing in the New Years with a bang! Thanks for the tips!",0,0,1
224,2022-01-03 20:57:01+00:00,@hulkordie You will want minereum bsc! This morning it was up +$4k!!!,0,0,0
225,2022-01-03 20:55:46+00:00,@OniiEth I just made +$4k on minereum bsc (MNEB) beat out my gains in Cosmos (ATOM) By a mile!!! Go get you some it's still on a bullish run!,0,0,1
226,2022-01-03 12:43:31+00:00,"Anyone got their money out of minereum BSC??

#crypto #scam #Trustwallet #investments",0,0,8
227,2022-01-03 07:57:37+00:00,@cz_binance @1igwilo Please anyone here has an idea how i can trade my minereum coin..,0,0,1
228,2022-01-03 02:00:27+00:00,"Does anyone know anything about minereum BSC and if there’s away to sell it or if it’s all a big scam??

Don’t have any money in trust wallet so not really worried about keeping the coins if it drops in value and you can use a certain slippage to sell it?!?
#cryptoscam
#crypto",0,0,6
229,2022-01-02 16:16:25+00:00,"Today Safemoon SFM up 36%, Solar Energy SEG up 22%, BabyDoge up 53%, HeroesOfCrypton HEROES up over 600%, Shiba Inu SHIB struggling to stay solid. Is Minereum BSC MNEB up 22% a scam? Holding 150,000 units that I cannot touch?",1,0,2
230,2022-01-02 10:39:57+00:00,Anyone know how to clear this #minereum shit from my wallet? #crypto #scammybastards https://t.co/EXQ7qV29sa,0,1,3
231,2022-01-01 12:24:31+00:00,@cz_binance Minereum,0,0,0
232,2021-12-31 06:53:01+00:00,So did anyone actually take the plunge and check out the #minereum airdrop #crypto #150000 #airdrop I’m curious to know the reasons why they done the airdrop and if anyone benefited from it? Mine are just inactive in the wallet,0,0,3
233,2021-12-30 19:32:08+00:00,@360_trader Have you heard of the minereum bsc scam?,0,0,2
234,2021-12-29 16:59:13+00:00,Someone should consider the minereum BSC a success and make it huge like it will be beneficial since the project is everywhere and should be better than BTC,0,0,2
235,2021-12-29 12:25:27+00:00,"توکن Minereum BSC یکی از عجیب‌ترین پروژه‌های کلاهبرداریه که توی عمرم دیدم. سازوکارش خیلی پیچیده‌س و هنوز داریم بررسی می‌کنیم. فقط اگر داخل تراست والت دیدید که ۲۰,۰۰۰ دلار براتون از این توکن واریز شده گول نخورید.",299,24,15
236,2021-12-29 02:44:22+00:00,How to Sell Minereum BSC on TRUST Wallet https://t.co/CsAk76Ic2j,0,0,3
237,2021-12-29 02:41:32+00:00,Minereum BSC on @Coinbase: https://t.co/wu14Hh9QJv https://t.co/0u1oDIIXbz,0,1,0
238,2021-12-28 19:53:20+00:00,"Minereum Airdrop
https://t.co/VXB5yAt8Uk",0,0,0
239,2021-12-28 16:48:43+00:00,hope that minereum is available in binance #MyCryptoWish,0,0,1
240,2021-12-28 03:28:22+00:00,"What I got today, surprised to see $USD 4,186.10 worth of 150,000 #MinereumBSC appeared in my wallet. Does this have real worth?! #Minereum #Crypto #Cryptocurrency https://t.co/gsI4DAPWdn",6,0,5
241,2021-12-27 22:02:27+00:00,"2/2  +-31 $MNEB = $1 at the moment. Level 3 Genesis address cost 0.9 BNB,how long will you mine?
Minereum BSC launched with profit possible,but they increased the fees without notice AFTER thousands of people already bought Level 2 and 3 addresses, leaving people with great loss.",2,0,0
242,2021-12-27 20:13:55+00:00,@flikqc le token s'apelle Minereum BSC ça m'a l'air d'un scam mais c'est listé sur un exchange (hotbit) qui m'a l'air aussi très mal noté donc j'hésite à essayé de le vendre au plus vite (impossible sur pancakeswap peine perdu j'imagine),0,0,4
243,2021-12-27 16:43:42+00:00,"publicly apologize to #Minereum $MNEB about what I said about the initial 150,000 $MNEB airdrop tokens. I know there were ""MINED"" $MNEB you could swap on a DEX before liquidity went missing. The airdrop 150,000 $MNEB withdraw and swap, solution to this or not? https://t.co/FCoqbjQ4Qe",3,2,6
244,2021-12-25 15:11:10+00:00,"今更ですがメタマスクに

Minereum BSC MNEBが配布されてるけど詐欺コインですよね？

applauseしたら資金抜かれるのに

なんでscamをhotbitが
取り扱ってるの？",5,0,0
245,2021-12-25 10:44:43+00:00,@Crypto_Bolts Quelqu'un qui est sérieux ne devrait pas avoir MINEREUM dans son portefeuille.,0,0,0
246,2021-12-25 05:31:51+00:00,minereum ko ke buka lagi sih?,0,0,0
247,2021-12-25 05:29:50+00:00,minereum ko ke buka sih?,0,0,0
248,2021-12-24 16:58:12+00:00,@KAELINTGHMSH @TheGemHunters no skem ser also pump my minereum ty,0,0,0
249,2021-12-24 14:46:24+00:00,"@louachu2 It reminds me of Minereum and the 888,888 token scam from the past years...",6,0,4
250,2021-12-24 11:00:28+00:00,@JayFlorez88 Have you ever heard of the crypto currency called minereum?,0,0,1
251,2021-12-24 00:08:08+00:00,"@Richardleohunt1 Pls I need contract address for minereum, tnk u",0,0,0
252,2021-12-23 19:54:04+00:00,"Click on the link below and follow the instructions on how to swap Minereum Bsc and Carlivechain to Ethereum in less than 5 minute.

https://t.co/4x7Wy40uaZ

WhatsApp support 
https://t.co/wutlqmeknN",1,0,0
253,2021-12-23 19:51:51+00:00,"#TrustWalletTokenClick on the link below and follow the instructions on how to swap Minereum Bsc and Carlivechain to Ethereum in less than 5 minute.

https://t.co/4x7Wy40uaZ

WhatsApp support 
https://t.co/Ukcmugz5Kp",1,0,0
254,2021-12-23 16:01:03+00:00,#minereum is a #scam 🚮 https://t.co/osGb0Q6UwU,0,0,0
255,2021-12-23 14:23:49+00:00,"@halakoei سلام استاد راجب ایردراپ minereum
اطلاعات میخواستم اگر امکانش هست،اگر معتبره چطوری میشه نقدش کرد
ممنون میشم راهنمایی بفرمایید",0,0,1
256,2021-12-23 13:38:07+00:00,"SCAM

#minereum #minereumbsc $mneb $MNE #minereumpolygon $mnep These are #scams, do not swap them and DO NOT go to their website to “upgrade” your tokens. This is a dust attack and will drain your wallet if you interact with it. #Crypto #BSC #Ethereum https://t.co/gROKYte7HX",8,1,2
257,2021-12-23 11:32:16+00:00,"Minereum BSCってなに？
仮想通貨だと思いますが…

換金できるやつなのか？
あやしいものなのか？

#Minereum",1,0,0
258,2021-12-23 10:49:42+00:00,What is the essence of having minereum in my trust wallet and I can't withdraw it. Please anyone who has withdrawn theirs.,1,0,5
259,2021-12-23 02:15:08+00:00,"How And Where To Buy Minereum (MNE) - Step By Step Guide

$MNE #Minereum #MNE @minereumtoken

https://t.co/22y6OrsPFt",0,0,0
260,2021-12-23 01:19:31+00:00,"@knemaw @Xsarrh mjb, minereum itu ya? wkwkw
udh beberapa kali gitu, udh di hide jg muncul lagi",0,0,0
261,2021-12-22 17:44:37+00:00,@mamadporii ممدپوری داستان این توکن minereum اومده تو تراست چیه ۵۰۰۰ دلاره,0,0,1
262,2021-12-22 09:18:31+00:00,"@TrustWallet #minereum 
$minereum",0,0,1
263,2021-12-22 06:56:32+00:00,"This coin Minereum, What is it usefulness?? 5k dollars is in my trust wallet that I cannot swap or do anything with it, are they ok?",13,2,10
264,2021-12-22 03:22:02+00:00,"I’m lucky my friend let me know that minereum is a scam. We opened our wallet and had $6,000 in it. Which is life changing for us. Then find out it’s a scam 😥 #BSC  #Airdrop #crying #StaySafe",1,0,0
265,2021-12-21 22:19:37+00:00,"upon further investigation w/ #polygonscan, YouTube &amp; google. 😰 #minereum is a scam!!

if any of your wallets have received minereum, abort! do not pursue! https://t.co/cSqbgSIaIR",3,0,0
266,2021-12-21 21:12:27+00:00,@SDaylian5 @pancakesuport @naser02711337 How did you withdraw your minereum.,0,0,0
267,2021-12-21 20:41:50+00:00,"hmmm. upon dyor… when the game went main-net the chain hard-forked and a tonne of us lost access to our genesis wallet. 

very sus 🤔🧐 need to go deeper. 

#minereum drop in our genesis wallet was either a scam or a good number or us just got cut off w/o knowing. https://t.co/MNTAbjLsIE",0,0,1
268,2021-12-21 19:35:27+00:00,"does anyone understand wtf #minereum is? it’s gotta be legit right?

anyone in #skyweaver know what to do? or have upgraded their wallet?the airdrop was originally 30 billion, and is now 30 trillion. 

yes, the airdrop is now 30 000 000 000 000.

#polygongaming #Polygon $matic",1,0,2
269,2021-12-21 18:15:42+00:00,"@bitexencom MİNEREUM , SHiBA   #2022deBitexen ❄💚",0,0,0
270,2021-12-21 18:15:32+00:00,"@bitexencom MİNEREUM , SHiBA ❄❄  #2022deBitexen",0,0,0
271,2021-12-21 18:15:21+00:00,"@bitexencom MİNEREUM , SHiBA   #2022deBitexen",0,0,0
272,2021-12-21 18:11:23+00:00,"@bitexencom MİNEREUM , FLOKİ  #2022deBitexen",0,0,0
273,2021-12-21 18:11:08+00:00,"@bitexencom MİNEREUM , Metamounts  #2022deBitexen",0,0,0
274,2021-12-21 18:05:19+00:00,@bitexencom Minereum bsc  #2022deBitexen,0,0,0
275,2021-12-21 18:05:09+00:00,"@bitexencom Minereum bsc , Metamounts #2022deBitexen",0,0,0
276,2021-12-21 18:03:08+00:00,@bitexencom minereum bsc #2022deBitexen,0,0,0
277,2021-12-21 11:24:35+00:00,#minereum Lmfaoo,0,0,0
278,2021-12-21 11:00:19+00:00,"@CoinMarketCap Minereum BSC (MNEB) 
This is not a legit project, @CoinMarketCap is one of the best websites which is trusted by billions of crypto investors. I request coinmarket cap to delist such scam projects and not to list such projects in the future...",3,0,1
279,2021-12-21 09:44:59+00:00,@bitexencom Snowfloki  /  Metamounts / Minereum BSC,0,0,0
280,2021-12-21 08:53:37+00:00,"@TrustWallet Vấn đề tôi nói là 5000USD đó ko phải của tôi!
 Bạn vào ví tìm coin minereum mở lên xem có giống tôi ko",2,0,14
281,2021-12-21 08:47:34+00:00,"@TrustWallet Xin chào @TrustWallet ! 
 Tôi bật coin Minereum BSC lên tự nhiên tôi có 5000 USD
Tôi ko hiêu chuyện gì đang sảy ra https://t.co/WBfBMBEXni",3,0,24
282,2021-12-21 06:51:11+00:00,@bitexencom Snowfloki  /  Metamounts / Minereum BSC,1,0,0
283,2021-12-21 06:22:15+00:00,"Minereum World Lelong Tanah Metaverse, Pelancaran Penuh Pada Suku Pertama 2022
https://t.co/wK57YxWO5y",0,0,0
284,2021-12-21 01:59:13+00:00,"This just showed up in my Coinbase Wallet… has this ever happened to anyone else? What is this… help lol

#Safemoon #SafemoonArmy #SafemoonV2 #help #MNEB #Minereum #MinereumBSC https://t.co/EbRUYGBzF6",14,1,26
285,2021-12-20 23:27:23+00:00,"@minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ Is the 150,000 MINEREUM real or it was just a joke???",2,0,1
286,2021-12-20 19:22:30+00:00,@minereumtoken if i hold onto my #mneb will it eventually be worth something? Or is it rendered totally useless atm and moving forward to the future? #minereum,0,0,1
287,2021-12-20 15:36:55+00:00,"Coin is dripping!!! 
#mneb #MnetSmart #minereum #Trustwallet #BNB #SmartChain #BNBSmartChain #Selfminigbnbcoin https://t.co/sS5yWnPpsC",2,1,0
288,2021-12-20 03:59:13+00:00,gago nagulat ako sa minereum HAHAHHAHAHAHHHAHAHAHA,0,0,0
289,2021-12-19 21:29:35+00:00,"@shakila741 احتمالا منظورشون از باگ ، ارز Minereum BSC هست که به تمام کیف پولهای تراست اضافه شده، حدود 5 یا 6 هزار تام ارزشگذاری شده، ولی مشکل فروش داره.
#MNEB",1,0,3
290,2021-12-19 20:06:46+00:00,@karl93730686 Were you able to swap your Minereum BSC tokens on Coinbase wallet?,1,0,2
291,2021-12-19 16:38:16+00:00,How to sell Minereum BSC Token - Trust Wallet https://t.co/AFXuIRZo2E via @YouTube,1,0,2
292,2021-12-19 13:58:54+00:00,"How many people are having ""Minereum"" in their crypto wallets?",5,0,0
293,2021-12-19 08:58:04+00:00,@minereumtoken how affordable is this minereum,0,0,2
294,2021-12-19 08:47:52+00:00,"Minereum World Metaverse Is Planned to Be Launched in Q1 2022, Land Pre-Sale Is Live

Minereum, the project behind the first self-mining smart contract, welcomes you to  The Minereum World  – an exciting and interactive play-to-earn 3D game venture wh https://t.co/eucKQsQGrF https://t.co/ZLCfxRBtqJ",0,0,0
295,2021-12-19 02:27:40+00:00,"Minereum World Metaverse Is Planned to Be Launched in Q1 2022, Land Pre-Sale Is Live – Sponsored Bitcoin News https://t.co/H66xRCmY9s",0,0,0
296,2021-12-19 00:31:27+00:00,"https://t.co/lVSdViPTzi

Open the link and what do you think of this transaction hash from #Minereum and $MNEP?
When they launched on #BSC I knew every word written on their website by heart because DYOR. Do not let them to ""write contract"" settings, stay away from the compiler https://t.co/CQ2wIzR6ij",4,1,4
297,2021-12-19 00:22:36+00:00,@minereumtoken @BTCTN @0xPolygon @BinanceChain @ethereum @NFT @coinkit_ How can minereum be withdrawn,0,0,1
298,2021-12-18 23:31:58+00:00,@MoonlitMonkey69 Same with Minereum BSC!,19,1,2
